28.400000000000000,221.0,419.5
28.5,217.5,417.5
28.6,215.5,417.0
28.700000000000000,213.0,416.0
28.8,211.5,414.5
28.900000000000000,209.0,414.0
29.0,206.0,412.0
29.1,204.5,411.0
29.200000000000000,202.0,410.0
29.3,200.5,409.5
29.400000000000000,199.0,408.5
29.5,195.5,406.5
29.6,193.5,406.0
29.700000000000000,192.5,405.0
29.8,190.5,404.0
29.900000000000000,189.5,403.0
30.0,186.0,401.5
30.1,184.0,401.0
30.200000000000000,183.0,400.0
30.3,181.5,399.0
30.400000000000000,180.0,398.5
30.5,176.5,396.5
30.6,175.0,396.0
30.700000000000000,173.5,395.0
30.8,172.5,394.0
30.900000000000000,170.5,393.0
31.0,167.5,391.5
31.1,166.0,391.0
31.200000000000000,164.5,390.0
31.3,163.5,388.5
31.400000000000000,161.5,387.5
31.5,157.5,385.0
31.6,156.0,384.5
31.700000000000000,154.0,383.5
31.8,152.5,382.5
31.900000000000000,151.5,381.5
32.0,149.5,380.5
32.1,147.5,379.5
32.2,146.5,378.0
32.300000000000000,145.0,377.5
32.4,144.0,377.0
32.5,142.0,375.5
32.6,140.5,374.5
32.7,140.0,373.0
32.800000000000000,138.0,372.0
32.9,137.0,372.0
33.0,134.5,370.0
33.1,133.5,369.5
33.2,132.5,368.5
33.300000000000000,131.5,368.5
33.4,130.5,368.0
33.5,128.0,366.0
33.6,126.5,365.5
33.7,125.5,364.0
33.800000000000000,124.0,363.0
33.9,123.0,363.0
34.0,120.5,360.5
34.1,119.5,360.0
34.2,118.0,359.5
34.300000000000000,118.0,358.5
34.4,117.0,357.5
34.5,115.0,356.5
34.6,114.0,355.0
34.7,113.0,354.5
34.800000000000000,112.0,354.0
34.9,110.5,353.0
35.0,109.0,352.0
35.1,108.0,351.0
35.2,107.5,350.0
35.300000000000000,106.5,349.5
35.4,105.0,349.0
35.5,103.0,347.0
35.6,102.0,346.5
35.7,101.5,345.0
35.800000000000000,101.0,344.0
35.9,100.0,343.5
36.0,97.5,341.5
36.1,97.0,341.5
36.2,95.5,340.5
36.300000000000000,94.5,339.5
36.4,94.5,339.0
36.5,93.0,338.0
36.6,92.5,337.0
36.7,91.5,336.5
36.800000000000000,91.0,336.0
36.9,90.0,335.5
37.0,88.0,334.0
37.1,87.5,334.0
37.2,86.0,332.0
37.300000000000000,85.5,331.0
37.4,84.5,330.5
37.5,83.0,329.0
37.6,82.0,327.5
37.7,81.5,327.0
37.800000000000000,81.0,326.0
37.9,80.0,325.5
38.0,78.5,323.5
38.1,77.5,323.5
38.2,77.0,322.0
38.300000000000000,76.5,321.5
38.400000000000000,76.0,321.0
38.5,75.0,320.0
38.6,74.0,319.0
38.7,74.0,318.5
38.800000000000000,73.5,318.0
38.900000000000000,72.5,317.5
39.0,71.5,316.0
39.1,71.0,316.0
39.2,70.0,315.0
39.300000000000000,69.5,314.0
39.400000000000000,69.0,313.0
39.5,67.5,312.0
39.6,67.0,311.5
39.7,66.0,310.5
39.800000000000000,66.0,309.5
39.900000000000000,65.0,309.0
40.0,63.5,307.5
40.1,63.5,307.5
40.2,62.5,306.5
40.300000000000000,62.5,305.5
40.400000000000000,62.5,305.0
40.5,61.5,304.0
40.6,60.5,303.0
40.7,60.0,302.0
40.800000000000000,59.0,302.0
40.900000000000000,59.0,301.0
41.0,59.0,301.0
41.1,57.5,300.0
41.2,57.5,299.0
41.300000000000000,57.0,298.5
41.400000000000000,55.5,298.0
41.5,55.0,297.0
41.6,54.0,296.0
41.7,53.5,295.5
41.800000000000000,53.0,294.5
41.900000000000000,52.5,294.5
42.0,51.5,293.5
42.1,50.5,292.5
42.2,50.5,291.5
42.300000000000000,50.0,291.0
42.400000000000000,49.5,290.5
42.5,49.5,289.0
42.6,48.5,288.0
42.7,48.5,287.5
42.800000000000000,47.5,287.0
42.900000000000000,46.5,286.0
43.0,46.5,285.0
43.1,45.5,284.0
43.2,45.5,283.5
43.300000000000000,44.5,283.0
43.400000000000000,44.0,282.0
43.5,44.0,282.0
43.6,43.0,280.5
